wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q18815900,Chaudhary Tariq Bashir Cheema,Chaudhary Tariq Bashir Cheema,male,1958-11-11,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748900,National Food Security and Research,2022-04-19,Q18815900-69688123-07D9-412B-9889-732EDC5E3F55
Q18815902,Mian Riaz Hussain Pirzada,Mian Riaz Hussain Pirzada,male,1948-08-01,11,http://www.na.gov.pk/en/fmins_list.php,2022-05-27,Q109748842,Human Rights,2022-04-19,Q18815902-0EF36238-96DB-4EC6-8603-302F194B98BB
Q2096387,Shehbaz Sharif,Shehbaz Sharif,male,1951-09-23,11,,,Q735575,Prime Minister of Pakistan,2022-04-11,Q2096387-6dcd286b-469c-bd2e-6e84-73d83a188d0b
Q2112316,Syed Naveed Qamar,Syed Naveed Qamar,male,1955-09-22,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q5152430,Commerce,2022-04-19,Q2112316-5297DB86-5BD4-455F-A539-861384A858C4
Q2130535,Rana Sana Ullah Khan,Rana Sana Ullah Khan,male,1955-01-01,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748850,Interior,2022-04-19,Q2130535-1020D4FD-2933-4139-917B-0E6CBB831B8F
Q244338,Mr. Bilawal Bhutto Zardari,Bilawal Bhutto Zardari,male,1988-09-21,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-29,Q2332457,Foreign Affairs,2022-04-27,Q244338-7903DAAA-A010-47A5-8C88-418140705B51
Q28113056,Mr. Miftah Ismail,Miftah Ismail,male,1965-07-23,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q5449546,Finance and Revenue,2022-04-19,Q28113056-99C274BE-E591-42C1-9417-C46A350233C6
Q2985594,Sherry Rehman,Sherry Rehman,female,1960-12-21,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q111736775,Climate Change,2022-04-19,Q2985594-372CB165-E864-48E8-97BE-5327DA807E0C
Q3694886,Mr. Ahsan Iqbal Chaudhary,Ahsan Iqbal Chaudhary,male,1959-03-28,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748920,"Planning, Development and Special Initiatives",2022-04-19,Q3694886-01579DA2-3842-40E4-BC7B-DA1BD00F0720
Q4665601,Mr. Abdul Qadir Patel,Abdul Qadir Patel,male,1968-08-08,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q56160171,"National Health Services, Regulations and Coordination",2022-04-19,Q4665601-567A1E8F-51DE-4468-A975-B6F195C696B7
Q47387946,Mr. Abid Hussain Bhayo,Abid Hussain Bhayo,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748932,Privatization,2022-04-19,Q47387946-AF63D057-BFF7-4C93-86E7-0AB4F4097689
Q47405679,Syed Murtaza Mahmud,Syed Murtaza Mahmud,male,1985-04-19,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748708,Industries and Production,2022-04-19,Q47405679-5430A6DE-A181-4795-8762-382C2397B364
Q5431077,Syed Faisal Ali Subzwari,Faisal Sabzwari,male,1975-08-04,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748884,Maritime Affairs,2022-04-19,Q5431077-1310A4D4-021F-43EE-8F68-43839A585A09
Q55761179,Mr. Abdul Wasay,Abdul Wasay,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748838,Housing and Works,2022-04-19,Q55761179-2E2F539B-4F92-42E8-8AC2-6C70361C0B32
Q55761296,Mr. Asad Mahmood,Asad Mehmood,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748501,Communications,2022-04-19,Q55761296-C0A47E1F-73AF-430F-8A6C-439CB4F6355F
Q55761351,Mr. Agha Hassan Baloch,Agha Hassan Baloch,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748950,Science and Technology,2022-04-19,Q55761351-5DC8FF68-8A2F-4561-A14D-3E5BC06D5951
Q55819278,Syed Amin Ul Haque,Syed Amin Haque,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748844,Information Technology and Telecommunication,2022-04-19,Q55819278-E053AFC0-12EF-40B0-9958-0DA80A662805
Q55819281,Mr. Muhammad Israr Tareen,Muhammad Israr Tareen,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748534,Defence Production,2022-04-19,Q55819281-C776B676-757D-40D9-9262-7D83A231C134
Q55819457,Nawabzada Shazain Bugti,Nawabzada Shahzain Bugti,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q109748941,Narcotics Control,2022-04-19,Q55819457-DF2F2D1E-EAB1-42BC-8A5D-975804F968BA
Q55955725,Mufti Abdul Shakoor,Abdul Shakoor,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q56232386,Religious Affairs and Interfaith Harmony,2022-04-19,Q55955725-910FFB56-F696-466E-A5E9-C7E37464022D
Q57339316,Chaudhry Salik Hussain,Chaudhry Salik Hussain,male,,,http://www.na.gov.pk/en/fmins_list.php,2022-05-27,Q112136834,Board of Investment (including Chinese & other FDI) and Special Intiatives,2022-04-01,Q57339316-D6EA7771-F064-497C-B771-8A002EF5C76C
Q6401038,Khawaja Muhammad Asif,Khawaja Muhammad Asif,male,1949-08-09,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q5251233,Defence,2022-04-19,Q6401038-EBDF4C29-228B-4482-9FE7-424D88FA6403
Q7290664,Rana Tanveer Hussain,Rana Tanveer Hussain,male,1949-10-01,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q6865797,Federal Education and professional Training,2022-04-19,Q7290664-561710EF-EADE-4DC8-BCA7-4BF923FE90C9
Q7491742,Ms. Shazia Marri,Shazia Jannat Marri,female,1972-10-08,11,http://www.na.gov.pk/en/fmins_list.php,2022-04-27,Q111736785,Poverty Alleviation and Social Safety,2022-04-19,Q7491742-5724BA2F-771B-46F5-AA43-B0B2E59FDB0C
